0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
-0.6147785629786983,0.21158349581707014,-1.2146559270586994,-0.6243565443293977,-1.07217770789472,-0.07732216409490074,0.01210411588011931,1.4265160831861754,0.19695407646645333,-0.8058123282203477,-0.6278514154015473,-0.12856155410489517,-0.6851558119909951,-0.8867259030119715,-0.720439011149293,-0.42211840718799526,-0.2678592785420406,0.3020183994522366,-1.2073162316461084,-1.0671350603705745,-0.4999569940841902,-0.7508830185750733,-0.697465415844642,0.17330375766997555,-0.2585000299257839,0.3841831376477376,1.3284182570940848,-0.15389042060878202,0.27865982873157646,-0.45715838688330573,-0.8623748582900381,0.4273417522976711,1.488349645622453,-0.3289312538502586,-0.5270291854009223
-0.8656066802611784,-1.2645093110218302,-0.2656863606253127,-0.63653547687657,0.19746808376992395,-0.727109850819507,0.18673866227659763,-0.6178179730117407,-1.035379139391177,-0.5472728395532312,-0.8149476018861178,-0.28249458860702636,-0.6846610024282158,-0.29013751843629365,-0.5094605198060712,-1.1903354057689455,-0.8654558422662451,0.24739972733060475,-0.13611975564903575,0.4829237317099099,-0.9680601982418239,-0.31324614154362396,1.1610422844572077,-0.20491246891756715,0.37184663979382165,-1.2050626780721059,-1.1319699293721608,-0.4486573531187955,-0.9742243968526119,0.6028021862654055,-0.8110795850644522,-1.2671350235779342,-0.16432471002523683,-0.6028957288762774,0.6736350569826487
1.198743266789767,0.6984750738342212,-0.8293356273224238,-0.7928320047492282,-0.6613475321048606,1.4962912697083464,0.8446033283853082,-0.3540077575241605,-0.21630570274944114,-0.6027907362124525,1.1079448409709964,0.21975033000858316,-0.5748561822211373,-0.48871246464154555,-1.11750048217735,0.7192173010761805,-0.7179911165977338,0.014806931314269661,0.8578759633143437,-0.17401718348222456,0.9334278149345837,0.24286184599728222,0.5854340303423732,0.36227432043755825,0.777465262412185,-0.12049897830006193,0.590740274092024,1.673599674969259,1.8617284953712558,0.17748957022020204,0.8959357879888745,0.8762117901893492,-0.0908885729924717,0.48625344325216446,-0.05762914230832727
-0.6609230459522547,-1.1687491201588402,0.5790808771492706,-0.021695514796554398,0.8199340779341794,0.6799437140848456,-0.6148262424171486,0.34159503945140324,0.32968562154906167,0.11671410363038504,1.8886320109974823,1.255413649731608,1.643607214144955,-0.9777122033849677,-0.4200237307206531,1.8260151690425537,0.6087897653624926,-0.7153947101873039,-1.098324827956969,0.6722773250246109,2.1855467553089043,0.20915787691921417,-0.7678522047350801,0.4252700756330043,-0.45892853923943283,0.07287437498495382,0.06884912768556967,-0.32617081192331465,-0.8779490212912584,1.3189388059425635,-0.39099538807390083,-1.6399295657442094,0.5797112475966305,0.2939891146547113,0.8992435776232713
1.5598616094758386,0.30788203761093974,2.0911863853643107,0.18756124239696123,-1.9271270002197423,-0.60334899623161,-0.9480430449539011,-1.278110170254481,-1.972067380497088,-1.4092822425747566,-0.2838892511012008,0.27648536989532846,-1.8590175076859317,-0.9879542226020497,-2.227255336450185,0.11113666555605484,0.9513605563296883,0.7862164875252899,-1.1958203405877583,-2.2679445791129953,-0.3999735935194239,0.0595537479018084,-0.1724752106136846,-0.9988842076720427,-1.773090886536859,0.32298289889861487,-0.13627418523573728,0.3661105985844992,-0.49082629457353755,-1.4951909842667168,1.3021422888445335,1.258121143117623,1.9183693172257827,1.122491888676627,-1.0702533767731244
0.7616493966066938,0.7456793962965358,0.2922206619616067,0.655285346002595,-1.0872987939334373,-0.6217430713163155,-0.4776533184248188,-0.4448524991114254,-0.1636505850001586,-0.22569133781618148,-0.11634956757135857,0.29394284494400813,1.1697077202705592,0.06302592436832032,0.38725458451359474,0.06701714990000979,2.200655599106789,1.494297806148311,-0.18885171342534937,-0.44193851167847653,-0.13817722059088453,0.9920022176755634,0.11544928506720628,2.4418913926005987,1.390974398249419,0.45295269833380797,2.1955327289299458,0.5827491425721484,-0.6741983047040295,-0.7316386855767626,0.4225916166434997,0.20518859826924787,-0.13952126615459304,0.5589791766533677,-0.5803145532607171
-0.7062952208934372,-0.4872486178277828,-1.2122014430376662,2.478613230766914,-0.3120133805973001,-0.16188170756709264,0.12378779571604831,-0.9840274369612406,0.3039785609275435,-0.324789439024106,-0.6580144100629944,-0.5316923316582375,-1.0495436083517755,-1.1126055278131979,-0.45060950722967713,-0.7381541174133247,-1.1146116992869486,-1.3571111870766834,-0.20328559747655736,-0.09349473188144566,-0.9444530967903444,-0.8175733558400532,-1.074753366600975,-0.6816086655297172,-0.10088491278075691,-0.945920423283489,-1.30314591476378,-0.7579492628423752,-1.030543962390878,0.03820130167379943,-0.738048558821963,-0.171157492262535,-0.8750681934101734,0.20079630339959853,0.2203127219148584
0.02592190290966991,0.5459675337397775,-0.3440458892515373,0.8242791107909836,-0.36059527674153286,-0.6376017185060855,0.2667869451501763,-0.22712896215104128,0.11449637724342873,-0.7655818168945373,-0.41783288672118885,0.05324261939884022,-1.4752352540079403,-0.10196192116975246,-1.2825659419779245,-0.24559112764070598,-0.32364975855858114,-0.5560174525708078,0.42880748998601015,0.006739781617336911,-0.38884278581355874,-0.5426371116737121,-1.3773855898590348,-0.8332209910120382,0.21571824270357007,-0.6227786007232341,-0.43853443951984933,-0.7681870950791145,-0.6179608512441946,0.3000459880128083,0.033810521529148825,-0.014456299121750938,-0.5174773074462066,-0.32869370994632907,-0.18704397242378445
-0.18676074458034145,0.48526475267146807,-0.2856951195926044,-0.7718258995539774,-0.5078091988813167,-0.6964945018922933,0.2679562799185867,0.9591510929443422,-0.721156975533756,0.8243158233788874,0.8613088417215409,0.49372077698222505,1.3858321886860927,1.3554852873352232,2.733118872824015,0.4593102110988365,-1.5973255237968746,-0.7132840587144254,0.9492613897149611,0.8518320556021898,0.9927423538946083,-0.021919181882355487,-0.13201546491887112,1.2947727099806472,2.75599601392941,-0.5619615846477085,-0.4975754044981294,-0.8746789833959966,-0.46313627516343653,-0.7865089405520597,-0.5841701653991087,0.0074200762233198455,1.4078018109463446,-1.094582533920465,-0.5142535636392201
2.252054135823299,0.8411416656375438,3.5215110318582816,1.7308853912010729,1.4001503822265537,-0.3821226128336419,-0.17360337677109,0.6204819759164789,-0.5829928378144318,0.2770597156501306,0.06515483958303749,1.3085465721950025,-0.7424625718172979,0.25810126956473717,-0.9189829867099195,0.9110585325510013,0.2897992341708141,-0.11262385612965418,1.7358710659306233,0.42773213892778683,-0.28946624881879196,-0.23477364065712159,-0.46163991311932046,1.5563540070878563,0.8242479799350605,2.0709620175390966,-0.01254143988900468,0.027018774915788666,2.345754649112142,1.142047975234863,2.833127355266108,0.24777309506573292,2.7780934175959846,0.9476409513078584,1.0546402662154468
